UniqueName, UnlocalizedName, LocalizedName, Metadata
abyssalcraft:abyssalcobblestonestairs, tile.abyssalcobblestonestairs.name, 渊素圆石楼梯, 0
abyssalcraft:abyssalcobblestoneslab1, tile.abyssalcobblestoneslab1.name, 渊素圆石台阶, 0
abyssalcraft:abyssalcobblestonewall, tile.abyssalcobblestonewall.name, 渊素圆石墙, 0
abyssalcraft:dreadstonecobblestonestairs, tile.dreadstonecobblestonestairs.name, 恐惧圆石楼梯, 0
abyssalcraft:dreadstonecobblestoneslab1, tile.dreadstonecobblestoneslab1.name, 恐惧圆石台阶, 0
abyssalcraft:dreadstonecobblestonewall, tile.dreadstonecobblestonewall.name, 恐惧圆石墙, 0
abyssalcraft:abyssalnitecobblestonestairs, tile.abyssalnitecobblestonestairs.name, 渊素圆石楼梯, 0
abyssalcraft:abyssalnitecobblestoneslab1, tile.abyssalnitecobblestoneslab1.name, 渊素圆石台阶, 0
abyssalcraft:abyssalnitecobblestonewall, tile.abyssalnitecobblestonewall.name, 渊素圆石墙, 0
abyssalcraft:coraliumcobblestonestairs, tile.coraliumcobblestonestairs.name, 珊瑚圆石楼梯, 0
abyssalcraft:coraliumcobblestoneslab1, tile.coraliumcobblestoneslab1.name, 珊瑚圆石台阶, 0
abyssalcraft:coraliumcobblestonewall, tile.coraliumcobblestonewall.name, 珊瑚圆石墙, 0
abyssalcraft:luminousthistle, tile.luminousthistle.name, 发光蓟, 0
abyssalcraft:wastelandsthorn, tile.wastelandsthorn.name, 荒原之刺, 0
abyssalcraft:rendingpedestal, tile.rendingpedestal.name, 撕裂基座, 0
abyssalcraft:statetransformer, tile.statetransformer.name, 物态转换器, 0
abyssalcraft:energydepositioner, tile.energydepositioner.name, 能量沉积器, 0
abyssalcraft:calcifiedstone, tile.calcifiedstone.name, 钙化石, 0
abyssalcraft:oc, item.oc.name, §4湮灭媒介, 0
abyssalcraft:gatewaykey, item.gatewaykey.name, 门钥匙, 0
abyssalcraft:staff, item.gatekeeperstaff.name, §9守门者之杖, 0
abyssalcraft:powerstonetracker, item.powerstonetracker.name, 蕴能石追踪器, 0
abyssalcraft:eoa, item.eoa.name, §b深渊之眼, 0
abyssalcraft:gatewaykeydl, item.gatewaykeydl.name, §4阿索拉的恐惧之门钥匙, 0
abyssalcraft:dreadshard, item.dreadshard.name, §4恐惧渊素碎片, 0
abyssalcraft:dreadchunk, item.dreadchunk.name, §4恐惧渊素岩块, 0
abyssalcraft:abychunk, item.abychunk.name, 渊素岩块, 0
abyssalcraft:abyingot, item.abyingot.name, §3渊素锭, 0
abyssalcraft:coralium, item.coralium.name, 珊瑚宝石, 0
abyssalcraft:ccluster2, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster3, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster4, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster5, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster6, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster7, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster8, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:ccluster9, item.ccluster.name, 珊瑚宝石簇, 0
abyssalcraft:cpearl, item.cpearl.name, §b珊瑚珍珠, 0
abyssalcraft:cchunk, item.cchunk.name, 珊瑚岩块, 0
abyssalcraft:cingot, item.cingot.name, §b精炼珊瑚锭, 0
abyssalcraft:platec, item.platec.name, 珊瑚板, 0
abyssalcraft:transmutationgem, item.transmutationgem.name, §b嬗变宝石, 0
abyssalcraft:corflesh, item.corflesh.name, 珊瑚疫染腐肉, 0
abyssalcraft:corbone, item.corbone.name, 珊瑚疫染带骨腐肉, 0
abyssalcraft:dpick, item.dpick.name, 黑暗石镐, 0
abyssalcraft:daxe, item.daxe.name, 黑暗石斧, 0
abyssalcraft:dshovel, item.dshovel.name, 黑暗石锹, 0
abyssalcraft:dsword, item.dsword.name, 黑暗石剑, 0
abyssalcraft:dhoe, item.dhoe.name, 黑暗石锄, 0
abyssalcraft:apick, item.apick.name, §3渊素镐, 0
abyssalcraft:aaxe, item.aaxe.name, §3渊素斧, 0
abyssalcraft:ashovel, item.ashovel.name, §3渊素锹, 0
abyssalcraft:asword, item.asword.name, §3渊素剑, 0
abyssalcraft:ahoe, item.ahoe.name, §3渊素锄, 0
abyssalcraft:corpick, item.corpick.name, §b精炼珊瑚镐, 0
abyssalcraft:coraxe, item.coraxe.name, §b精炼珊瑚斧, 0
abyssalcraft:corshovel, item.corshovel.name, §b精炼珊瑚锹, 0
abyssalcraft:corsword, item.corsword.name, §b精炼珊瑚剑, 0
abyssalcraft:corhoe, item.corhoe.name, §b精炼珊瑚锄, 0
abyssalcraft:ahelmet, item.ahelmet.name, §3渊素头盔, 0
abyssalcraft:aplate, item.aplate.name, §3渊素胸甲, 0
abyssalcraft:alegs, item.alegs.name, §3渊素护腿, 0
abyssalcraft:aboots, item.aboots.name, §3渊素靴子, 0
abyssalcraft:dhelmet, item.dhelmet.name, §4恐惧渊素头盔, 0
abyssalcraft:dplate, item.dplate.name, §4恐惧渊素胸甲, 0
abyssalcraft:dlegs, item.dlegs.name, §4恐惧渊素护腿, 0
abyssalcraft:dboots, item.dboots.name, §4恐惧渊素靴子, 0
abyssalcraft:corhelmet, item.corhelmet.name, §b精炼珊瑚头盔, 0
abyssalcraft:corplate, item.corplate.name, §b精炼珊瑚胸甲, 0
abyssalcraft:corlegs, item.corlegs.name, §b精炼珊瑚护腿, 0
abyssalcraft:corboots, item.corboots.name, §b精炼珊瑚靴子, 0
abyssalcraft:corhelmetp, item.corhelmetp.name, §a珊瑚板头盔, 0
abyssalcraft:corplatep, item.corplatep.name, §a珊瑚板胸甲, 0
abyssalcraft:corlegsp, item.corlegsp.name, §a珊瑚板护腿, 0
abyssalcraft:corbootsp, item.corbootsp.name, §a珊瑚板靴子, 0
abyssalcraft:depthshelmet, item.depthshelmet.name, §4深海面罩, 0
abyssalcraft:depthsplate, item.depthsplate.name, §4深海胸甲, 0
abyssalcraft:depthslegs, item.depthslegs.name, §4深海护腿, 0
abyssalcraft:depthsboots, item.depthsboots.name, §4深海之靴, 0
abyssalcraft:cobbleu, item.cobbleu.name, 圆石升级套件, 0
abyssalcraft:ironu, item.ironu.name, 铁锭升级套件, 0
abyssalcraft:goldu, item.goldu.name, 金锭升级套件, 0
abyssalcraft:diamondu, item.diamondu.name, 钻石升级套件, 0
abyssalcraft:abyssalniteu, item.abyssalniteu.name, 渊素升级套件, 0
abyssalcraft:coraliumu, item.coraliumu.name, 珊瑚升级套件, 0
abyssalcraft:dreadiumu, item.dreadiumu.name, 惧质升级套件, 0
abyssalcraft:ethaxiumu, item.ethaxiumu.name, 伊塞斯升级套件, 0
abyssalcraft:mre, item.mre.name, 预制食品, 0
abyssalcraft:ironp, item.ironp.name, 铁盘子, 0
abyssalcraft:chickenp, item.chickenp.name, 盘子上的熟鸡肉, 0
abyssalcraft:porkp, item.porkp.name, 盘子上的熟猪排, 0
abyssalcraft:beefp, item.beefp.name, 盘子上的熟牛排, 0
abyssalcraft:fishp, item.fishp.name, 盘子上的熟鱼, 0
abyssalcraft:dirtyplate, item.dirtyplate.name, 脏盘子, 0
abyssalcraft:friedegg, item.friedegg.name, 煎蛋, 0
abyssalcraft:eggp, item.eggp.name, 盘子上的煎鸡蛋, 0
abyssalcraft:cloth, item.washcloth.name, 洗碟布, 0
abyssalcraft:shadowfragment, item.shadowfragment.name, 阴影碎片, 0
abyssalcraft:shadowshard, item.shadowshard.name, 阴影宝石碎片, 0
abyssalcraft:shadowgem, item.shadowgem.name, 阴影宝石, 0
abyssalcraft:oblivionshard, item.oblivionshard.name, 湮灭碎片, 0
abyssalcraft:corbow, item.corbow.name, §b珊瑚长弓, 0
abyssalcraft:cbrick, item.cbrick.name, 珊瑚砖, 0
abyssalcraft:cudgel, item.cudgel.name, 棍棒, 0
abyssalcraft:dreadiumingot, item.dreadiumingot.name, §4惧质锭, 0
abyssalcraft:dreadfragment, item.dreadfragment.name, §4恐惧碎片, 0
abyssalcraft:dreadiumhelmet, item.dreadiumhelmet.name, §4惧质头盔, 0
abyssalcraft:dreadiumplate, item.dreadiumplate.name, §4惧质胸甲, 0
abyssalcraft:dreadiumlegs, item.dreadiumlegs.name, §4惧质护腿, 0
abyssalcraft:dreadiumboots, item.dreadiumboots.name, §4惧质靴子, 0
abyssalcraft:dreadiumpickaxe, item.dreadiumpickaxe.name, §4惧质镐, 0
abyssalcraft:dreadiumaxe, item.dreadiumaxe.name, §4惧质斧, 0
abyssalcraft:dreadiumshovel, item.dreadiumshovel.name, §4惧质锹, 0
abyssalcraft:dreadiumsword, item.dreadiumsword.name, §4惧质剑, 0
abyssalcraft:dreadiumhoe, item.dreadiumhoe.name, §4惧质锄, 0
abyssalcraft:carboncluster, item.carboncluster.name, 碳簇, 0
abyssalcraft:densecarboncluster, item.densecarboncluster.name, 高密碳簇, 0
abyssalcraft:methane, item.methane.name, 甲烷, 0
abyssalcraft:nitre, item.nitre.name, 硝石, 0
abyssalcraft:sulfur, item.sulfur.name, 硫粉, 0
abyssalcraft:crystal, item.crystal.name, 结晶铁, 0
abyssalcraft:crystal, item.crystal.name, 结晶金, 1
abyssalcraft:crystal, item.crystal.name, 结晶硫, 2
abyssalcraft:crystal, item.crystal.name, 结晶碳, 3
abyssalcraft:crystal, item.crystal.name, 结晶氧, 4
abyssalcraft:crystal, item.crystal.name, 结晶氢, 5
abyssalcraft:crystal, item.crystal.name, 结晶氮, 6
abyssalcraft:crystal, item.crystal.name, 结晶磷, 7
abyssalcraft:crystal, item.crystal.name, 结晶钾, 8
abyssalcraft:crystal, item.crystal.name, 结晶硝酸, 9
abyssalcraft:crystal, item.crystal.name, 结晶甲烷, 10
abyssalcraft:crystal, item.crystal.name, 结晶红石, 11
abyssalcraft:crystal, item.crystal.name, 结晶渊素, 12
abyssalcraft:crystal, item.crystal.name, 结晶珊瑚, 13
abyssalcraft:crystal, item.crystal.name, 结晶惧质, 14
abyssalcraft:crystal, item.crystal.name, 结晶烈焰, 15
abyssalcraft:crystal, item.crystal.name, 结晶锡, 16
abyssalcraft:crystal, item.crystal.name, 结晶铜, 17
abyssalcraft:crystal, item.crystal.name, 结晶硅, 18
abyssalcraft:crystal, item.crystal.name, 结晶镁, 19
abyssalcraft:crystal, item.crystal.name, 结晶铝, 20
abyssalcraft:crystal, item.crystal.name, 结晶二氧化硅, 21
abyssalcraft:crystal, item.crystal.name, 结晶氧化铝, 22
abyssalcraft:crystal, item.crystal.name, 结晶氧化镁, 23
abyssalcraft:crystal, item.crystal.name, 结晶锌, 24
abyssalcraft:crystal, item.crystal.name, 结晶钙, 25
abyssalcraft:crystal, item.crystal.name, 结晶铍, 26
abyssalcraft:crystal, item.crystal.name, 结晶绿柱石, 27
abyssalcraft:crystalshard, item.crystalshard.name, 结晶铁碎片, 0
abyssalcraft:crystalshard, item.crystalshard.name, 结晶金碎片, 1
abyssalcraft:crystalshard, item.crystalshard.name, 结晶硫碎片, 2
abyssalcraft:crystalshard, item.crystalshard.name, 结晶碳碎片, 3
abyssalcraft:crystalshard, item.crystalshard.name, 结晶氧碎片, 4
abyssalcraft:crystalshard, item.crystalshard.name, 结晶氢碎片, 5
abyssalcraft:crystalshard, item.crystalshard.name, 结晶氮碎片, 6
abyssalcraft:crystalshard, item.crystalshard.name, 结晶磷碎片, 7
abyssalcraft:crystalshard, item.crystalshard.name, 结晶钾碎片, 8
abyssalcraft:crystalshard, item.crystalshard.name, 结晶硝酸碎片, 9
abyssalcraft:crystalshard, item.crystalshard.name, 结晶甲烷碎片, 10
abyssalcraft:crystalshard, item.crystalshard.name, 结晶红石碎片, 11
abyssalcraft:crystalshard, item.crystalshard.name, 结晶渊素碎片, 12
abyssalcraft:crystalshard, item.crystalshard.name, 结晶珊瑚碎片, 13
abyssalcraft:crystalshard, item.crystalshard.name, 结晶惧质碎片, 14
abyssalcraft:crystalshard, item.crystalshard.name, 结晶烈焰碎片, 15
abyssalcraft:crystalshard, item.crystalshard.name, 结晶锡碎片, 16
abyssalcraft:crystalshard, item.crystalshard.name, 结晶铜碎片, 17
abyssalcraft:crystalshard, item.crystalshard.name, 结晶硅碎片, 18
abyssalcraft:crystalshard, item.crystalshard.name, 结晶镁碎片, 19
abyssalcraft:crystalshard, item.crystalshard.name, 结晶铝碎片, 20
abyssalcraft:crystalshard, item.crystalshard.name, 结晶二氧化硅碎片, 21
abyssalcraft:crystalshard, item.crystalshard.name, 结晶氧化铝碎片, 22
abyssalcraft:crystalshard, item.crystalshard.name, 结晶氧化镁碎片, 23
abyssalcraft:crystalshard, item.crystalshard.name, 结晶锌碎片, 24
abyssalcraft:crystalshard, item.crystalshard.name, 结晶钙碎片, 25
abyssalcraft:crystalshard, item.crystalshard.name, 结晶铍碎片, 26
abyssalcraft:crystalshard, item.crystalshard.name, 结晶绿柱石碎片, 27
abyssalcraft:dreadcloth, item.dreadcloth.name, 恐惧之布, 0
abyssalcraft:dreadplate, item.dreadplate.name, 惧质板, 0
abyssalcraft:dreadblade, item.dreadblade.name, 惧质武士刀刀刃, 0
abyssalcraft:dreadhilt, item.dreadhilt.name, 惧质武士刀刀把, 0
abyssalcraft:dreadkatana, item.dreadkatana.name, 惧质武士刀, 0
abyssalcraft:dreadkey, item.dreadkey.name, 恐惧疫染的门钥匙, 0
abyssalcraft:gatewaykeyjzh, item.gatewaykeyjzh.name, §9查伽洛斯的拉莱耶门钥匙, 0
abyssalcraft:dreadiumsamuraihelmet, item.dreadiumsamuraihelmet.name, §4惧质武士头盔, 0
abyssalcraft:dreadiumsamuraiplate, item.dreadiumsamuraiplate.name, §4惧质武士胸甲, 0
abyssalcraft:dreadiumsamurailegs, item.dreadiumsamurailegs.name, §4惧质武士护腿, 0
abyssalcraft:dreadiumsamuraiboots, item.dreadiumsamuraiboots.name, §4惧质武士靴子, 0
abyssalcraft:tiningot, item.tiningot.name, 锡锭, 0
abyssalcraft:copperingot, item.copperingot.name, 铜锭, 0
abyssalcraft:antibeef, item.antibeef.name, 反物质牛肉, 0
abyssalcraft:antichicken, item.antichicken.name, 反物质鸡肉, 0
abyssalcraft:antipork, item.antipork.name, 反物质猪肉, 0
abyssalcraft:antiflesh, item.antiflesh.name, 反物质腐肉, 0
abyssalcraft:antibone, item.antibone.name, 反物质骨头, 0
abyssalcraft:antispidereye, item.antispidereye.name, 反物质蜘蛛眼, 0
abyssalcraft:soulreaper, item.soulreaper.name, 萨托斯的灵魂收割之刃, 0
abyssalcraft:ethbrick, item.ethbrick.name, 伊塞斯砖, 0
abyssalcraft:ethaxiumingot, item.ethaxiumingot.name, §b伊塞斯锭, 0
abyssalcraft:lifecrystal, item.lifecrystal.name, 生命结晶, 0
abyssalcraft:ethaxiumhelmet, item.ethaxiumhelmet.name, §b伊塞斯头盔, 0
abyssalcraft:ethaxiumplate, item.ethaxiumplate.name, §b伊塞斯胸甲, 0
abyssalcraft:ethaxiumlegs, item.ethaxiumlegs.name, §b伊塞斯护腿, 0
abyssalcraft:ethaxiumboots, item.ethaxiumboots.name, §b伊塞斯靴子, 0
abyssalcraft:ethaxiumpickaxe, item.ethaxiumpickaxe.name, §b伊塞斯镐, 0
abyssalcraft:ethaxiumaxe, item.ethaxiumaxe.name, §b伊塞斯斧, 0
abyssalcraft:ethaxiumshovel, item.ethaxiumshovel.name, §b伊塞斯锹, 0
abyssalcraft:ethaxiumsword, item.ethaxiumsword.name, §b伊塞斯剑, 0
abyssalcraft:ethaxiumhoe, item.ethaxiumhoe.name, §b伊塞斯锄, 0
abyssalcraft:coin, item.blankcoin.name, 铸币, 0
abyssalcraft:cthulhucoin, item.cthulhucoin.name, 刻有克苏鲁的铸币, 0
abyssalcraft:eldercoin, item.eldercoin.name, 刻有旧印的铸币, 0
abyssalcraft:jzaharcoin, item.jzaharcoin.name, 刻有扎哈尔的铸币, 0
abyssalcraft:engraving_blank, item.engraving_blank.name, 空白铸币雕版, 0
abyssalcraft:engraving_cthulhu, item.engraving_cthulhu.name, 克苏鲁铸币雕版, 0
abyssalcraft:engraving_elder, item.engraving_elder.name, 旧印铸币雕版, 0
abyssalcraft:engraving_jzahar, item.engraving_jzahar.name, 扎哈尔铸币雕版, 0
abyssalcraft:eldritchscale, item.eldritchscale.name, 邪术鳞片, 0
abyssalcraft:omotholflesh, item.omotholflesh.name, 奥穆索食尸鬼腐肉, 0
abyssalcraft:anticorflesh, item.anticorflesh.name, 反物质疫染腐肉, 0
abyssalcraft:anticorbone, item.anticorbone.name, 反物质带骨腐肉, 0
abyssalcraft:necronomicon, item.necronomicon.name, 死灵之书, 0
abyssalcraft:necronomicon_cor, item.necronomicon_cor.name, 深渊荒原死灵之书, 0
abyssalcraft:necronomicon_dre, item.necronomicon_dre.name, 恐惧之地死灵之书, 0
abyssalcraft:necronomicon_omt, item.necronomicon_omt.name, 奥穆索死灵之书, 0
abyssalcraft:abyssalnomicon, item.abyssalnomicon.name, 深渊之书, 0
abyssalcraft:crystalbag_small, item.crystalbag_small.name, 小型晶体袋, 0
abyssalcraft:crystalbag_medium, item.crystalbag_medium.name, 中型晶体袋, 0
abyssalcraft:crystalbag_large, item.crystalbag_large.name, 大型晶体袋, 0
abyssalcraft:crystalbag_huge, item.crystalbag_huge.name, 巨型晶体袋, 0
abyssalcraft:shoggothflesh, item.shoggothflesh.overworld.name, 修格斯腐肉, 0
abyssalcraft:shoggothflesh, item.shoggothflesh.abyssalwasteland.name, 深渊修格斯腐肉, 1
abyssalcraft:shoggothflesh, item.shoggothflesh.dreadlands.name, 恐惧修格斯腐肉, 2
abyssalcraft:shoggothflesh, item.shoggothflesh.omothol.name, 奥穆索修格斯腐肉, 3
abyssalcraft:shoggothflesh, item.shoggothflesh.darkrealm.name, 阴影修格斯腐肉, 4
abyssalcraft:ingotnugget, item.nugget.abyssalnite.name, 渊素粒, 0
abyssalcraft:ingotnugget, item.nugget.coralium.name, 精炼珊瑚粒, 1
abyssalcraft:ingotnugget, item.nugget.dreadium.name, 惧质粒, 2
abyssalcraft:ingotnugget, item.nugget.ethaxium.name, 伊塞斯粒, 3
abyssalcraft:drainstaff, item.drainstaff.normal.name, 撕裂法杖, 0
abyssalcraft:drainstaff, item.drainstaff.aw.name, 深渊荒原撕裂法杖, 1
abyssalcraft:drainstaff, item.drainstaff.dl.name, 恐惧之地撕裂法杖, 2
abyssalcraft:drainstaff, item.drainstaff.omt.name, 奥穆索撕裂法杖, 3
abyssalcraft:essence, item.essence.abyssalwasteland.name, 深渊荒原精华, 0
abyssalcraft:essence, item.essence.dreadlands.name, 恐惧之地精华, 1
abyssalcraft:essence, item.essence.omothol.name, 奥穆索精华, 2
abyssalcraft:skin, item.skin.abyssalwasteland.name, 深渊荒原兽皮, 0
abyssalcraft:skin, item.skin.dreadlands.name, 恐惧之地兽皮, 1
abyssalcraft:skin, item.skin.omothol.name, 奥穆索兽皮, 2
abyssalcraft:charm, item.ritualcharm.name, 仪式符咒, 3
abyssalcraft:cthulhucharm, item.cthulhucharm.name, 克苏鲁符咒, 3
abyssalcraft:hasturcharm, item.hasturcharm.name, 哈斯塔符咒, 3
abyssalcraft:jzaharcharm, item.jzaharcharm.name, 扎哈尔符咒, 3
abyssalcraft:azathothcharm, item.azathothcharm.name, 阿撒托斯符咒, 3
abyssalcraft:nyarlathotepcharm, item.nyarlathotepcharm.name, 奈亚拉托提普符咒, 3
abyssalcraft:yogsothothcharm, item.yogsothothcharm.name, 犹格•索托斯符咒, 3
abyssalcraft:shubniggurathcharm, item.shubniggurathcharm.name, 莎布•尼古拉丝符咒, 3
abyssalcraft:hasturcoin, item.hasturcoin.name, 刻有哈斯塔的铸币, 0
abyssalcraft:azathothcoin, item.azathothcoin.name, 刻有阿撒托斯的铸币, 0
abyssalcraft:nyarlathotepcoin, item.nyarlathotepcoin.name, 刻有奈亚拉托提普的铸币, 0
abyssalcraft:yogsothothcoin, item.yogsothothcoin.name, 刻有犹格•索托斯的铸币, 0
abyssalcraft:shubniggurathcoin, item.shubniggurathcoin.name, 刻有莎布•尼古拉丝的铸币, 0
abyssalcraft:engraving_hastur, item.engraving_hastur.name, 哈斯塔铸币雕版, 0
abyssalcraft:engraving_azathoth, item.engraving_azathoth.name, 阿撒托斯铸币雕版, 0
abyssalcraft:engraving_nyarlathotep, item.engraving_nyarlathotep.name, 奈亚拉托提普铸币雕版, 0
abyssalcraft:engraving_yogsothoth, item.engraving_yogsothoth.name, 犹格•索托斯铸币雕版, 0
abyssalcraft:engraving_shubniggurath, item.engraving_shubniggurath.name, 莎布•尼古拉丝铸币雕版, 0
abyssalcraft:gatekeeperessence, item.gatekeeperessence.name, §9守门者精华, 0
abyssalcraft:interdimensionalcage, item.interdimensionalcage.name, 跨维度笼, 0
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶铁断片, 0
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶金断片, 1
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶硫断片, 2
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶碳断片, 3
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶氧断片, 4
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶氢断片, 5
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶氮断片, 6
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶磷断片, 7
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶钾断片, 8
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶硝酸断片, 9
abyssalcraft:crystalfragment, item.crystalfragment.name, 结晶甲烷断片, 10
